transaction_id,customer_id,amount,transaction_type,merchant_category,transaction_hour,day_of_week,customer_age,gender,city,account_tenure_days,avg_monthly_balance,credit_score,num_previous_disputes,is_new_device,is_foreign_transaction,distance_from_home_km,time_since_last_txn_hrs,daily_transaction_count,failed_txn_last_7days,is_high_risk_merchant,num_cards_linked,login_attempts_today,is_weekend,is_odd_hour,balance_to_amount_ratio,fraud_risk_score
TXN0007121,CUST00284,5298.4,NEFT,grocery,5,6,31,Male,Kolkata,802,38017.78,759,0,1,0,20.8,14.7,5,0,0,2,3,1,1,7.174,0.1782
TXN0007122,CUST01745,5785.08,NEFT,entertainment,11,3,50,Male,Bangalore,3150,12401.3,763,0,1,0,4.9,24.33,2,2,0,2,3,0,0,2.1433,0.2607
TXN0007123,CUST02235,5778.94,UPI,travel,12,2,26,Male,Chennai,3508,26338.09,492,0,0,0,6.2,21.67,3,0,0,1,1,0,0,4.5568,0.025
TXN0007124,CUST00498,136.78,ATM,travel,19,0,40,Male,Mumbai,861,6260.39,739,0,0,0,53.6,0.74,1,0,0,4,3,0,0,45.4376,0.0
TXN0007125,CUST01466,11469.22,NEFT,dining,19,2,62,Female,Delhi,962,28035.33,362,0,0,0,1.1,4.21,3,1,0,2,2,0,0,2.4442,0.038
TXN0007126,CUST00130,2063.25,Card,entertainment,21,5,47,Female,Mumbai,242,27860.26,709,1,0,0,8.3,9.79,7,1,0,1,2,1,0,13.4966,0.0664
TXN0007127,CUST00639,6816.13,ATM,grocery,8,6,70,Male,Kolkata,3016,9893.16,613,1,0,0,13.7,21.46,4,2,0,2,1,1,0,1.4512,0.1111
TXN0007128,CUST02162,7131.56,IMPS,grocery,16,0,67,Male,Mumbai,1947,26174.14,326,0,0,0,8.1,25.06,1,0,0,1,1,0,0,3.6697,0.0025
TXN0007129,CUST02061,5257.05,ATM,grocery,17,3,59,Male,Ahmedabad,1480,29370.76,624,0,0,1,9.2,6.12,4,0,0,3,2,0,0,5.5859,0.2245
TXN0007130,CUST02492,2511.53,UPI,unknown,7,3,45,Female,Mumbai,839,35709.35,337,1,0,0,127.2,16.66,6,0,0,2,1,0,0,14.2125,0.1632
TXN0007131,CUST02495,4687.37,NEFT,dining,7,5,48,Male,Kolkata,3275,38739.23,346,0,0,0,17.4,12.34,4,1,0,1,2,1,0,8.2628,0.0675
TXN0007132,CUST00986,205.14,UPI,grocery,10,5,43,Male,Chennai,2420,25352.69,796,0,0,0,14.6,29.84,3,0,0,4,2,1,0,122.9877,0.0
TXN0007133,CUST00993,7175.23,UPI,grocery,21,5,53,Male,Chennai,1255,28691.06,539,0,0,0,11.0,24.18,4,1,0,1,2,1,0,3.9981,0.0
TXN0007134,CUST02763,524.52,IMPS,entertainment,21,2,64,Male,Mumbai,606,11531.79,832,0,0,0,30.0,3.4,4,1,0,2,2,0,0,21.9436,0.0057
TXN0007135,CUST02122,2527.13,ATM,grocery,7,6,53,Male,Chennai,2535,26098.17,890,0,0,0,25.7,5.04,4,0,0,1,2,1,0,10.3231,0.0
TXN0007136,CUST02585,546.95,NEFT,entertainment,17,6,69,Female,Mumbai,1201,28699.29,806,0,0,0,20.7,3.85,3,0,0,3,1,1,0,52.3757,0.0
TXN0007137,CUST00101,9072.31,UPI,unknown,17,3,28,Female,Mumbai,1327,21127.45,695,0,0,0,3.8,8.75,1,0,0,3,3,0,0,2.3285,0.0
TXN0007138,CUST02224,3995.9,UPI,grocery,12,6,29,Male,Pune,2709,25813.17,424,0,0,1,2.5,0.84,3,1,1,2,1,1,0,6.4583,0.1144
TXN0007139,CUST00427,5871.34,NEFT,grocery,0,1,62,Male,Bangalore,1941,29192.13,630,0,0,0,13.5,5.38,3,0,1,1,2,0,1,4.9711,0.0747
TXN0007140,CUST00041,5737.68,UPI,grocery,14,4,19,Male,Pune,3271,13136.95,664,0,0,0,32.1,31.01,1,0,0,4,1,0,0,2.2892,0.0
TXN0007141,CUST00429,9213.36,Card,grocery,21,6,57,Male,Kolkata,1236,30896.11,897,0,0,0,1.4,17.42,1,1,0,4,1,1,0,3.353,0.0042
TXN0007142,CUST00344,711.1,Card,dining,5,4,21,Male,Bangalore,3389,27988.61,421,0,0,0,45.6,4.83,2,0,0,4,1,0,1,39.3043,0.0639
TXN0007143,CUST00366,5390.05,ATM,grocery,5,5,49,Female,Ahmedabad,3441,21606.36,388,0,1,0,37.9,6.99,3,0,1,3,1,1,1,4.0078,0.3364
TXN0007144,CUST00609,4279.91,UPI,travel,12,0,58,Male,Bangalore,1934,33991.68,835,1,0,0,4.6,14.89,5,0,0,4,1,0,0,7.9403,0.1128
TXN0007145,CUST02705,156.92,NEFT,travel,1,3,51,Male,Hyderabad,2964,21359.48,308,0,0,0,10.6,32.34,2,0,0,4,4,0,1,135.2551,0.1088
TXN0007146,CUST00728,1124.62,ATM,unknown,22,4,72,Male,Delhi,1541,44156.44,616,1,0,0,1.3,17.73,3,0,0,3,1,0,0,39.2285,0.1143
TXN0007147,CUST02277,1556.95,NEFT,travel,18,2,22,Male,Chennai,159,31756.47,620,0,0,0,0.9,46.86,3,0,0,2,1,0,0,20.3835,0.0292
TXN0007148,CUST00825,376.62,UPI,grocery,16,2,22,Female,Ahmedabad,568,24651.61,441,0,0,0,10.8,58.62,4,1,0,3,3,0,0,65.2815,0.0462
TXN0007149,CUST01376,2190.35,UPI,electronics,0,5,72,Female,Bangalore,3512,32407.24,789,1,0,0,7.9,2.56,5,0,0,2,1,1,1,14.7887,0.1392
TXN0007150,CUST00889,137.9,ATM,dining,13,2,21,Male,Delhi,1420,34023.95,392,0,0,0,32.8,0.31,1,0,0,4,1,0,0,244.9528,0.0276
TXN0007151,CUST02044,4028.04,Card,grocery,15,0,68,Male,Delhi,194,15715.4,319,0,0,0,6.4,21.83,2,0,0,1,1,0,0,3.9005,0.0025
TXN0007152,CUST01342,1188.12,ATM,grocery,14,4,58,Male,Pune,2586,23291.47,472,1,0,0,30.4,26.77,4,1,0,4,2,0,0,19.5871,0.0912
TXN0007153,CUST02884,1691.39,UPI,unknown,8,4,29,Male,Chennai,1092,19587.85,639,0,0,0,7.3,7.25,3,0,0,4,1,0,0,11.5741,0.0
TXN0007154,CUST01297,12066.0,Card,grocery,18,4,52,Male,Pune,2590,47292.85,457,0,0,0,16.1,0.8,3,0,0,3,1,0,0,3.9192,0.0519
TXN0007155,CUST00117,3493.98,Card,grocery,7,2,54,Male,Hyderabad,1506,8988.61,760,0,0,0,38.5,2.24,3,0,0,1,1,0,0,2.5719,0.0505
TXN0007156,CUST02866,1566.8,UPI,healthcare,14,5,51,Male,Mumbai,3045,31662.19,769,0,0,0,3.6,1.48,4,0,0,4,2,1,0,20.1953,0.0201
TXN0007157,CUST02416,4562.26,IMPS,grocery,9,2,72,Female,Bangalore,1300,18722.16,372,0,0,0,8.6,2.35,3,0,0,1,1,0,0,4.1028,0.0
TXN0007158,CUST01118,1126.18,Card,grocery,22,0,62,Female,Kolkata,2754,16874.31,647,1,0,0,25.8,1.02,3,1,0,1,2,0,0,14.9704,0.0689
TXN0007159,CUST00168,386.54,IMPS,grocery,1,5,45,Male,Hyderabad,1645,28854.93,322,1,1,0,4.7,1.49,2,1,0,1,1,1,1,74.4566,0.3245
TXN0007160,CUST01739,105.64,ATM,dining,17,1,24,Female,Kolkata,1443,26340.89,587,0,0,0,1.4,14.72,4,0,0,4,1,0,0,247.0076,0.0368
TXN0007161,CUST01365,15133.95,UPI,unknown,19,4,70,Male,Chennai,3407,32841.58,636,0,1,0,77.3,0.41,6,0,0,4,1,0,0,2.1699,0.5725
TXN0007162,CUST02709,6447.85,NEFT,dining,1,0,57,Male,Hyderabad,2867,27640.29,361,0,0,0,8.5,23.94,1,0,0,3,1,0,1,4.2861,0.0909
TXN0007163,CUST00695,8045.89,NEFT,grocery,20,2,74,Male,Ahmedabad,752,17215.13,854,0,0,0,42.2,21.51,3,0,0,1,1,0,0,2.1394,0.0182
TXN0007164,CUST00925,19794.98,Card,grocery,11,1,69,Male,Pune,270,35430.7,896,0,0,0,5.0,11.57,3,1,0,3,1,0,0,1.7898,0.1998
TXN0007165,CUST00152,13414.01,Card,travel,9,3,28,Male,Ahmedabad,3383,25533.4,865,1,1,0,15.1,29.9,4,0,0,2,2,0,0,1.9033,0.2937
TXN0007166,CUST00586,6676.36,Card,entertainment,11,1,61,Male,Delhi,2980,16273.47,792,0,0,0,40.5,1.12,1,1,0,4,1,0,0,2.4371,0.0546
TXN0007167,CUST00913,5920.64,UPI,dining,6,6,49,Male,Hyderabad,821,16689.33,852,0,0,1,1.3,3.54,3,0,0,2,2,1,0,2.8184,0.2052
TXN0007168,CUST02322,2053.77,Card,dining,1,0,67,Male,Bangalore,1718,21318.03,863,0,0,0,28.0,7.85,3,0,0,2,1,0,1,10.3749,0.0735
TXN0007169,CUST01578,549.17,UPI,unknown,0,1,67,Male,Kolkata,1014,40939.22,728,0,1,0,2.8,1.76,3,0,0,3,1,0,1,74.4119,0.2108
TXN0007170,CUST00496,4263.32,UPI,grocery,1,2,49,Male,Hyderabad,2495,500.0,729,1,0,0,5.2,11.82,1,1,0,1,1,0,1,0.1173,0.0811
TXN0007171,CUST02149,4293.1,ATM,grocery,22,1,48,Female,Ahmedabad,2782,31552.43,734,1,0,1,8.8,21.5,4,0,0,3,1,0,0,7.3479,0.2039
TXN0007172,CUST00557,15207.55,UPI,healthcare,20,2,65,Male,Hyderabad,442,30832.27,514,0,0,0,7.0,22.7,2,0,0,3,1,0,0,2.0273,0.2886
TXN0007173,CUST01106,2922.1,UPI,electronics,16,1,37,Female,Delhi,1179,33218.66,625,0,0,1,9.4,4.3,7,1,0,1,1,0,0,11.3642,0.1544
TXN0007174,CUST01553,5868.96,UPI,electronics,19,0,71,Male,Kolkata,514,24385.05,367,2,1,0,23.8,1.95,1,0,0,1,1,0,0,4.1542,0.2747
TXN0007175,CUST02121,4277.99,NEFT,travel,7,3,23,Male,Pune,2517,21706.94,860,2,0,0,5.6,18.07,1,0,0,3,1,0,0,5.0729,0.0292
TXN0007176,CUST00157,972.54,UPI,electronics,20,4,67,Male,Hyderabad,1908,39079.94,322,0,0,0,19.0,5.25,6,0,0,1,1,0,0,40.1421,0.0732
TXN0007177,CUST00735,4483.23,Card,electronics,11,1,66,Male,Kolkata,1102,11606.22,747,0,0,0,18.1,12.73,1,0,0,3,2,0,0,2.5882,0.0177
TXN0007178,CUST02180,3883.91,Card,unknown,1,3,35,Male,Delhi,3541,13986.76,588,1,0,0,5.6,0.99,2,3,0,3,1,0,1,3.6003,0.1261
TXN0007179,CUST01428,3405.16,UPI,grocery,8,1,73,Female,Bangalore,3351,4880.52,887,0,1,0,1.7,8.06,3,0,0,2,1,0,0,1.4329,0.2004
TXN0007180,CUST00559,3601.8,NEFT,travel,16,5,38,Female,Bangalore,2723,20697.94,527,0,0,0,5.8,4.26,2,0,0,4,1,1,0,5.745,0.0
TXN0007181,CUST02155,895.56,UPI,grocery,16,3,20,Male,Mumbai,318,49828.36,870,0,0,0,21.0,13.6,5,0,0,1,1,0,0,55.5773,0.0311
TXN0007182,CUST02313,3113.24,Card,healthcare,9,2,58,Female,Pune,3184,14982.94,863,0,0,0,5.9,11.34,1,0,0,3,2,0,0,4.8111,0.0
TXN0007183,CUST00155,4652.62,NEFT,grocery,12,3,45,Male,Mumbai,328,29432.58,505,1,0,0,4.8,7.25,4,0,0,4,1,0,0,6.3247,0.071
TXN0007184,CUST00997,3361.33,UPI,entertainment,4,4,45,Female,Ahmedabad,2107,20030.44,818,1,0,0,55.3,32.38,3,1,0,1,2,0,1,5.9573,0.1653
TXN0007185,CUST02295,3353.86,UPI,grocery,13,3,49,Male,Delhi,1996,22722.69,854,1,0,0,63.7,9.46,1,0,0,2,2,0,0,6.7731,0.1115
TXN0007186,CUST00531,403.44,UPI,travel,13,6,56,Female,Mumbai,937,15777.46,859,1,0,0,10.2,0.17,2,0,0,2,1,1,0,39.0106,0.1443
TXN0007187,CUST02906,1058.39,Card,entertainment,14,4,41,Female,Mumbai,2977,19909.2,538,0,0,0,30.0,8.92,3,0,0,4,1,0,0,18.7931,0.0
TXN0007188,CUST01972,1935.47,UPI,electronics,21,4,71,Female,Chennai,225,16307.78,848,1,0,0,1.5,0.76,3,0,0,4,1,0,0,8.4214,0.057
TXN0007189,CUST02586,2718.01,UPI,electronics,4,3,24,Female,Mumbai,382,41316.46,761,0,0,1,47.0,38.94,3,1,0,1,2,0,1,15.1954,0.2665
TXN0007190,CUST00729,4506.24,UPI,dining,21,6,36,Male,Ahmedabad,2383,22263.91,596,0,1,0,8.5,16.25,3,0,0,3,1,1,0,4.9396,0.2254
TXN0007191,CUST01178,9951.48,IMPS,grocery,5,4,18,Male,Pune,1329,10409.97,786,0,0,0,29.0,0.09,5,1,0,3,1,0,1,1.046,0.1665
TXN0007192,CUST00154,866.8,Card,unknown,8,4,50,Male,Ahmedabad,770,38313.28,731,1,0,0,21.3,8.03,4,0,0,3,1,0,0,44.1499,0.0
TXN0007193,CUST00092,76.02,UPI,grocery,8,5,50,Male,Ahmedabad,131,8592.8,757,2,1,0,10.3,34.44,7,0,0,4,2,1,0,111.5658,0.1767
TXN0007194,CUST02386,2982.25,UPI,entertainment,20,2,28,Male,Hyderabad,2250,32326.08,744,0,0,0,1.6,19.21,9,0,1,4,2,0,0,10.8359,0.0831
TXN0007195,CUST01504,2829.08,ATM,healthcare,3,6,40,Female,Bangalore,787,24380.84,566,0,0,0,19.1,3.83,4,0,0,3,1,1,1,8.6149,0.106
TXN0007196,CUST01717,4013.71,UPI,electronics,0,0,67,Male,Mumbai,745,37457.25,613,0,0,0,1.5,13.55,3,0,0,3,2,0,1,9.33,0.0867
TXN0007197,CUST02498,8955.45,IMPS,grocery,21,2,62,Male,Kolkata,274,15233.78,510,0,0,0,64.1,17.52,5,0,0,2,1,0,0,1.7009,0.0116
TXN0007198,CUST02017,8106.55,UPI,grocery,22,0,45,Female,Delhi,675,36257.35,442,0,1,0,11.2,12.56,3,1,0,3,1,0,0,4.472,0.1524
TXN0007199,CUST02858,527.04,UPI,unknown,22,0,71,Male,Kolkata,1257,30181.75,816,0,0,0,6.9,27.19,5,0,0,1,3,0,0,57.1581,0.0074
TXN0007200,CUST00787,13590.15,Card,entertainment,14,2,64,Male,Chennai,1019,27153.24,795,0,0,0,4.7,3.2,4,0,0,1,3,0,0,1.9979,0.0402
TXN0007201,CUST00273,585.0,Card,travel,13,4,34,Male,Kolkata,3516,27095.64,664,1,0,0,1.5,16.47,2,0,0,4,1,0,0,46.2383,0.0037
TXN0007202,CUST02028,5033.41,IMPS,electronics,0,5,27,Female,Kolkata,649,15927.42,872,0,0,0,24.6,11.11,1,0,0,4,1,1,1,3.1637,0.1568
TXN0007203,CUST02636,5579.91,ATM,grocery,5,6,25,Male,Chennai,1247,56622.7,600,0,1,0,93.3,40.58,2,0,0,3,1,1,1,10.1458,0.244
TXN0007204,CUST00177,5695.26,NEFT,dining,7,2,70,Female,Bangalore,1374,25717.95,571,0,0,0,12.3,13.82,2,0,0,4,2,0,0,4.5149,0.0125
TXN0007205,CUST02879,1541.81,Card,unknown,2,4,26,Female,Bangalore,3301,23182.42,591,0,0,1,24.4,6.82,3,0,0,3,2,0,1,15.0261,0.1952
TXN0007206,CUST00643,2004.96,ATM,grocery,16,2,36,Female,Delhi,1972,21389.3,344,0,0,0,13.3,1.48,6,0,0,3,4,0,0,10.6629,0.0519
TXN0007207,CUST01899,3977.86,NEFT,entertainment,22,2,67,Female,Delhi,946,28324.03,430,0,0,0,10.4,12.15,3,0,0,4,1,0,0,7.1186,0.0
TXN0007208,CUST00567,1113.14,UPI,grocery,19,5,25,Male,Pune,2060,28838.93,405,1,0,0,9.0,38.11,7,0,0,4,1,1,0,25.8845,0.0615
TXN0007209,CUST00666,102.6,UPI,entertainment,4,1,22,Male,Ahmedabad,3601,31498.81,720,0,0,0,45.1,4.84,4,1,0,1,2,0,1,304.0426,0.0262
TXN0007210,CUST01332,4129.33,UPI,electronics,17,3,31,Male,Pune,219,22688.3,563,1,0,0,28.6,12.85,1,0,0,4,2,0,0,5.4931,0.1569
TXN0007211,CUST02916,3130.05,ATM,entertainment,6,2,62,Male,Delhi,853,31685.98,300,0,1,0,39.2,18.5,4,1,0,4,2,0,0,10.1199,0.2012
TXN0007212,CUST01799,5346.21,NEFT,unknown,16,3,50,Female,Chennai,305,34768.49,766,0,1,0,2.0,24.98,5,0,0,2,1,0,0,6.5022,0.219
TXN0007213,CUST01070,793.22,UPI,dining,14,4,60,Male,Ahmedabad,1712,42874.22,883,1,0,0,9.0,17.4,3,0,0,3,1,0,0,53.9828,0.057
TXN0007214,CUST02350,9191.89,ATM,unknown,19,1,61,Male,Ahmedabad,2587,27977.3,329,0,0,0,4.7,6.43,2,0,0,2,2,0,0,3.0434,0.0
TXN0007215,CUST02916,790.42,UPI,grocery,23,5,55,Female,Chennai,246,34692.68,751,0,0,0,3.8,0.1,5,1,0,3,2,1,0,43.836,0.085
TXN0007216,CUST02960,11097.82,Card,unknown,15,1,29,Female,Delhi,183,15179.83,682,1,0,0,42.7,10.68,6,1,0,1,4,0,0,1.3677,0.1182
TXN0007217,CUST00408,2984.83,ATM,healthcare,12,0,20,Male,Mumbai,489,22395.26,384,1,0,0,44.0,9.65,3,0,0,3,3,0,0,7.5005,0.126
TXN0007218,CUST01213,3990.38,NEFT,grocery,6,6,57,Male,Kolkata,2678,11996.7,895,0,0,0,17.0,6.6,2,0,0,1,1,1,0,3.0057,0.0516
TXN0007219,CUST02870,11344.85,UPI,travel,14,6,46,Female,Pune,3469,13115.84,327,1,0,0,6.0,12.05,4,1,0,1,1,1,0,1.156,0.0726
TXN0007220,CUST01854,1782.75,NEFT,unknown,22,5,39,Female,Mumbai,515,25832.58,482,0,0,0,73.7,0.51,1,1,0,2,1,1,0,14.4822,0.0
TXN0007221,CUST01153,1003.41,Card,grocery,22,6,51,Female,Delhi,216,31068.47,617,0,0,0,2.3,28.77,2,0,0,3,1,1,0,30.9321,0.0384
TXN0007222,CUST02609,2950.71,NEFT,travel,4,5,23,Female,Delhi,1248,30283.21,314,0,0,0,30.0,4.36,1,0,0,3,1,1,1,10.2595,0.1301
TXN0007223,CUST01142,1401.0,UPI,entertainment,11,3,52,Female,Chennai,1125,18058.87,396,1,0,0,8.0,1.56,3,2,0,1,1,0,0,12.8808,0.1423
TXN0007224,CUST02512,3752.23,UPI,grocery,9,1,56,Male,Mumbai,888,32965.14,648,0,0,1,10.3,2.62,2,0,0,1,3,0,0,8.7831,0.08
TXN0007225,CUST00144,1609.7,Card,entertainment,18,4,33,Female,Pune,1608,13888.42,806,0,1,0,32.3,10.92,2,0,0,3,1,0,0,8.6226,0.1973
TXN0007226,CUST02490,9993.53,NEFT,electronics,9,0,48,Male,Bangalore,2403,18807.12,883,1,1,0,0.7,18.07,2,3,0,1,1,0,0,1.8817,0.3021
TXN0007227,CUST00487,4673.86,Card,grocery,6,1,66,Male,Ahmedabad,663,24246.45,342,0,0,0,12.6,2.04,5,0,0,3,2,0,0,5.1866,0.0
TXN0007228,CUST00860,10.0,Card,dining,23,4,61,Male,Bangalore,1744,16817.0,562,0,0,0,10.6,13.73,1,0,0,3,4,0,0,1528.8182,0.0
TXN0007229,CUST01936,8185.94,Card,travel,22,3,32,Female,Hyderabad,1737,17761.14,434,0,0,1,6.1,1.97,2,1,0,4,2,0,0,2.1694,0.1457
TXN0007230,CUST00148,2003.97,IMPS,healthcare,21,4,63,Male,Pune,826,28104.35,418,0,0,0,66.2,15.16,3,0,0,4,2,0,0,14.0173,0.0192
TXN0007231,CUST01360,1929.84,UPI,dining,14,4,18,Male,Bangalore,530,20955.87,519,1,0,0,13.8,14.04,1,2,0,1,2,0,0,10.8532,0.0865
TXN0007232,CUST01358,2414.94,UPI,travel,8,6,61,Female,Mumbai,625,23642.43,533,0,1,0,11.4,23.62,2,0,0,3,1,1,0,9.786,0.1684
TXN0007233,CUST02859,4974.81,Card,dining,5,6,37,Male,Chennai,2230,41069.81,702,1,0,0,23.4,13.21,4,0,0,4,1,1,1,8.2539,0.1357
TXN0007234,CUST02714,2917.53,UPI,entertainment,20,4,40,Male,Kolkata,2847,32809.02,838,0,1,0,27.2,0.83,3,1,0,3,1,0,0,11.2416,0.1635
TXN0007235,CUST00090,4952.86,Card,unknown,10,2,37,Male,Mumbai,486,25053.14,447,1,0,0,6.1,22.25,5,0,0,4,4,0,0,5.0573,0.0251
TXN0007236,CUST01358,793.69,IMPS,entertainment,5,5,49,Male,Mumbai,2368,19118.55,458,1,0,0,7.2,12.72,6,0,1,3,3,1,1,24.0579,0.1172
TXN0007237,CUST00199,17560.28,ATM,travel,19,1,63,Female,Bangalore,1061,35641.41,813,0,0,0,0.8,2.84,5,1,0,3,3,0,0,2.0295,0.2955
TXN0007238,CUST00538,6539.38,Card,electronics,14,4,65,Female,Delhi,1135,14778.6,512,0,1,0,96.2,33.71,1,1,0,2,2,0,0,2.2596,0.18
TXN0007239,CUST00301,1439.79,ATM,healthcare,12,0,42,Male,Hyderabad,2018,21315.67,653,2,0,1,0.0,25.35,2,1,1,2,1,0,0,14.7944,0.2819
TXN0007240,CUST00724,6439.85,UPI,entertainment,5,2,64,Female,Bangalore,1775,25078.26,629,2,0,0,13.1,6.62,5,0,0,1,1,0,1,3.8936,0.1233
TXN0007241,CUST01599,4278.63,NEFT,grocery,19,4,25,Male,Ahmedabad,2665,24072.05,611,1,0,0,11.8,10.74,2,0,0,3,2,0,0,5.6248,0.078
TXN0007242,CUST01460,578.11,NEFT,dining,20,4,70,Male,Bangalore,1862,7638.87,463,0,0,0,32.7,13.3,5,0,0,3,1,0,0,13.1907,0.012
TXN0007243,CUST00068,981.27,UPI,travel,14,5,50,Female,Bangalore,2916,26852.69,414,0,0,0,1.4,22.34,5,0,0,2,1,1,0,27.3374,0.0575
TXN0007244,CUST02507,210.93,UPI,grocery,5,1,62,Female,Hyderabad,2807,34789.98,834,0,0,1,7.5,5.26,6,0,0,3,1,0,1,164.1579,0.221
TXN0007245,CUST01538,8283.65,ATM,dining,15,6,47,Male,Chennai,206,28334.24,338,0,0,0,25.6,13.6,5,0,0,2,3,1,0,3.4201,0.0412
TXN0007246,CUST00398,4011.52,Card,grocery,0,6,20,Male,Pune,3584,34540.89,884,1,0,0,77.6,14.86,3,0,1,3,1,1,1,8.6083,0.1781
TXN0007247,CUST00620,1904.46,Card,entertainment,5,2,41,Male,Bangalore,1385,24192.82,895,0,0,0,111.3,5.52,3,0,0,3,1,0,1,12.6966,0.1335
TXN0007248,CUST01585,675.35,UPI,electronics,15,4,29,Male,Chennai,1368,33377.99,625,0,1,0,4.0,6.63,6,0,0,2,2,0,0,49.3502,0.161
TXN0007249,CUST01164,3308.69,NEFT,grocery,21,4,48,Male,Chennai,353,11632.5,464,2,0,0,1.5,6.61,1,0,0,1,3,0,0,3.5147,0.0089
TXN0007250,CUST00730,3724.95,IMPS,grocery,0,3,24,Female,Kolkata,2931,41011.4,408,0,0,0,13.5,6.25,5,1,0,2,2,0,1,11.007,0.0371
TXN0007251,CUST00556,6052.44,Card,travel,6,0,57,Male,Mumbai,1834,39580.02,493,0,0,0,0.7,9.3,3,0,0,1,2,0,0,6.5384,0.0056
TXN0007252,CUST01953,17522.34,Card,grocery,9,0,34,Female,Delhi,882,32370.52,870,0,0,0,12.7,0.55,2,0,0,4,1,0,0,1.8473,0.2325
TXN0007253,CUST02829,2854.17,IMPS,healthcare,20,1,67,Female,Hyderabad,1565,30339.64,496,0,0,0,57.9,69.78,4,1,0,1,1,0,0,10.6262,0.0
TXN0007254,CUST01752,2604.67,Card,grocery,7,6,27,Male,Delhi,373,4483.89,569,0,1,0,36.9,4.4,4,0,0,1,1,1,0,1.7208,0.2073
TXN0007255,CUST02942,2309.62,Card,healthcare,20,2,32,Female,Chennai,3526,14573.55,382,0,0,0,0.9,9.34,4,3,1,3,1,0,0,6.3072,0.0127
TXN0007256,CUST02658,8770.12,UPI,travel,4,5,72,Female,Chennai,2194,28519.8,664,0,0,0,0.4,4.05,4,0,0,1,2,1,1,3.2516,0.0453
TXN0007257,CUST02796,849.89,NEFT,unknown,17,5,38,Male,Hyderabad,1949,17384.32,547,0,0,0,10.9,33.0,2,0,0,1,1,1,0,20.4307,0.0595
TXN0007258,CUST02330,2106.55,Card,grocery,3,4,38,Female,Delhi,2612,33066.27,864,1,0,0,2.3,44.19,5,0,0,4,2,0,1,15.6894,0.1073
TXN0007259,CUST02709,6454.39,UPI,grocery,19,6,46,Female,Kolkata,3445,23228.62,395,2,0,0,9.2,46.82,3,0,0,2,1,1,0,3.5983,0.1268
TXN0007260,CUST02972,79.1,Card,dining,15,6,59,Male,Mumbai,1066,19028.16,388,0,0,0,24.0,6.86,3,0,0,1,1,1,0,237.5551,0.0
TXN0007261,CUST00996,1708.09,UPI,entertainment,9,5,58,Male,Delhi,3380,26119.3,876,1,0,0,8.2,11.15,3,0,0,4,1,1,0,15.2826,0.0054
TXN0007262,CUST01960,5128.4,UPI,electronics,15,2,18,Female,Bangalore,3492,7494.26,869,0,0,0,9.1,20.69,2,0,0,3,1,0,0,1.461,0.0
TXN0007263,CUST01602,1028.68,NEFT,grocery,7,1,38,Male,Kolkata,1247,8701.03,646,0,0,0,1.7,1.98,5,2,0,3,1,0,0,8.4502,0.0054
TXN0007264,CUST02794,1802.77,UPI,travel,18,6,72,Female,Delhi,2256,21048.17,629,0,0,0,46.9,5.77,2,1,0,4,1,1,0,11.669,0.0
TXN0007265,CUST01481,3328.1,ATM,grocery,0,3,22,Female,Chennai,1750,21092.52,868,0,0,0,35.0,4.4,3,0,0,4,1,0,1,6.3358,0.0554
TXN0007266,CUST02135,2741.11,UPI,electronics,22,1,32,Female,Hyderabad,3199,22158.65,653,1,0,0,9.5,8.03,2,0,0,1,1,0,0,8.0809,0.0
TXN0007267,CUST01103,560.4,Card,travel,8,0,63,Male,Bangalore,2050,22410.96,707,0,0,0,16.3,19.17,2,0,0,1,1,0,0,39.9198,0.0016
TXN0007268,CUST02839,13922.12,UPI,entertainment,5,6,43,Male,Chennai,563,500.0,478,0,1,0,13.6,11.87,5,1,0,4,1,1,1,0.0359,0.291
TXN0007269,CUST02352,226.52,UPI,unknown,12,3,28,Male,Delhi,911,27565.92,386,0,0,0,4.9,1.48,6,1,0,3,2,0,0,121.1582,0.0278
TXN0007270,CUST01404,6926.33,NEFT,grocery,12,4,72,Male,Hyderabad,1384,37628.64,556,0,0,0,5.2,2.73,3,1,0,2,1,0,0,5.4319,0.0
TXN0007271,CUST02178,370.51,IMPS,dining,17,1,66,Female,Bangalore,3089,16404.81,761,0,0,0,13.8,1.71,4,0,0,3,1,0,0,44.1571,0.0242
TXN0007272,CUST02644,3148.94,NEFT,grocery,13,2,38,Male,Ahmedabad,1677,26863.86,529,0,0,0,11.0,2.94,2,1,1,3,1,0,0,8.5284,0.0015
TXN0007273,CUST01300,964.35,ATM,grocery,1,2,63,Male,Delhi,2230,36428.93,536,0,1,0,10.4,0.38,4,1,0,1,1,0,1,37.7365,0.3302
TXN0007274,CUST01723,760.5,UPI,dining,15,0,23,Male,Ahmedabad,384,19242.37,566,0,0,0,36.3,25.72,4,0,0,2,1,0,0,25.269,0.0982
TXN0007275,CUST02606,672.79,UPI,entertainment,16,0,71,Female,Bangalore,3299,6841.03,370,0,0,0,0.5,22.31,3,0,0,1,1,0,0,10.1531,0.0
TXN0007276,CUST00899,3014.58,Card,unknown,21,5,21,Female,Mumbai,2713,37270.67,390,0,0,0,65.0,9.72,2,1,0,4,1,1,0,12.3594,0.0
